PSA_ID,Domain,English,Kiswahili,Target Languages,Source,Date,Metadata
psa_2026_003923,Security,ALERT. National Police Service advises farmers in arid areas to keep children away from flooded rivers and open drains in Nairobi County. Registration closes on 22 March 2026. Failure to comply may attract penalties under applicable laws.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003924,Agriculture,"ADVISORY. KEPHIS warns traders to store harvested produce in dry, secure facilities. Act before 13 March 2026 to avoid penalties. Failure to comply may attract penalties under applicable laws.",,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003925,Education,"The HELB reminds students to avoid exam malpractice and report any malpractice attempts. Registration closes on 9 March 2026. For accurate information, visit the official website and follow verified social media channels only.",,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.98, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003926,Agriculture,PUBLIC NOTICE. KEPHIS reminds traders to avoid fake fertiliser and buy only from licensed agrovets. This advisory takes effect immediately. Failure to comply may attract penalties under applicable laws.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003927,Education,PUBLIC NOTICE. Ministry of Education requests school heads to update contact details for scholarship communication. Registration closes on 19 November 2026. The public is hereby informed to disregard rumours not issued through official channels.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.71, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003928,Agriculture,ALERT. KALRO advises traders to report pest outbreaks to the nearest agricultural officer in Kakamega County. Deadline: 12 January 2026. The public is hereby informed to disregard rumours not issued through official channels.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.95, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003929,Agriculture,"ALERT. NDMA requests farmers to store harvested produce in dry, secure facilities in Garissa County. Registration closes on 14 May 2026. For accurate information, visit the official website and follow verified social media channels only.",,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003930,Agriculture,KALRO: Cooperative members are advised to vaccinate livestock according to the county schedule. Registration closes on 17 October 2026. Failure to comply may attract penalties under applicable laws.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003931,Education,HELB: Parents and guardians are advised to avoid exam malpractice and report any malpractice attempts. Act before 23 January 2026 to avoid penalties. The public is hereby informed to disregard rumours not issued through official channels.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.98, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003932,Health,PUBLIC NOTICE. Social Health Authority warns pregnant women to seek medical care immediately if symptoms appear. This advisory takes effect immediately. The public is hereby informed to disregard rumours not issued through official channels.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003933,Agriculture,"KEPHIS: Livestock keepers are advised to follow grazing advisories during the drought period. Registration closes on 4 February 2026. For accurate information, visit the official website and follow verified social media channels only.",,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003934,Agriculture,NDMA: Cooperative members are advised to avoid fake fertiliser and buy only from licensed agrovets. Registration closes on 4 July 2026. The public is hereby informed to disregard rumours not issued through official channels.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.98, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003935,Security,ADVISORY. Ministry of Interior warns drivers to report suspicious activity to the nearest police station. Please comply within 7 days. Failure to comply may attract penalties under applicable laws.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.71, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003936,Security,ALERT. National Police Service urges farmers in arid areas to evacuate low-lying areas when flood alerts are issued in Machakos County. Registration closes on 19 January 2026. The public is hereby informed to disregard rumours not issued through official channels.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.98, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003937,Security,"National Police Service: Residents are advised to use only designated crossing points during heavy rains. Act before 26 September 2026 to avoid penalties. For accurate information, visit the official website and follow verified social media channels only.",,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.87, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003938,Security,"The Kenya Wildlife Service reminds members of the public to report suspicious activity to the nearest police station. Deadline: 2 July 2026. For accurate information, visit the official website and follow verified social media channels only.",,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.98, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003939,Education,PUBLIC NOTICE. Ministry of Education warns parents and guardians to confirm school placement results on the official portal. This advisory takes effect immediately. Further updates will be shared through official government platforms.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.71, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003940,Security,Ministry of Interior: Residents are advised to evacuate low-lying areas when flood alerts are issued. Registration closes on 27 August 2026. The public is hereby informed to disregard rumours not issued through official channels.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.98, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003941,Education,ALERT. TSC warns parents and guardians to confirm school placement results on the official portal in Turkana County. This advisory takes effect immediately. Failure to comply may attract penalties under applicable laws.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.87, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003942,Agriculture,County Department of Agriculture: Farmers are advised to avoid fake fertiliser and buy only from licensed agrovets. Act before 2 December 2026 to avoid penalties. Failure to comply may attract penalties under applicable laws.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.98, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003943,Health,ALERT. Social Health Authority requests health workers to register for SHA cover through official channels only in Machakos County. Act before 11 February 2026 to avoid penalties. The public is hereby informed to disregard rumours not issued through official channels.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.98, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003944,Health,PUBLIC NOTICE. Kenya Red Cross reminds parents and caregivers to avoid unnecessary travel to affected areas. Act before 28 February 2026 to avoid penalties. The public is hereby informed to disregard rumours not issued through official channels.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.95, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003945,Agriculture,"ALERT. NDMA urges livestock keepers to store harvested produce in dry, secure facilities in Nairobi County. Please comply within 7 days. Failure to comply may attract penalties under applicable laws.",,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.87, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003946,Agriculture,ADVISORY. NDMA warns cooperative members to vaccinate livestock according to the county schedule. Please comply within 7 days. Failure to comply may attract penalties under applicable laws.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.71, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003947,Agriculture,The KALRO reminds traders to report pest outbreaks to the nearest agricultural officer. Registration closes on 9 October 2026. Further updates will be shared through official government platforms.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003948,Agriculture,"PUBLIC NOTICE. Ministry of Agriculture urges cooperative members to store harvested produce in dry, secure facilities. Registration closes on 24 August 2026. Further updates will be shared through official government platforms.",,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.71, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003949,Security,"ALERT. National Police Service urges drivers to observe the road safety rules and avoid overspeeding in Kisumu County. Act before 27 March 2026 to avoid penalties. For accurate information, visit the official website and follow verified social media channels only.",,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.98, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003950,Agriculture,"ADVISORY. Ministry of Agriculture warns traders to store harvested produce in dry, secure facilities. Act before 2 May 2026 to avoid penalties. Further updates will be shared through official government platforms.",,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003951,Agriculture,PUBLIC NOTICE. Ministry of Agriculture reminds livestock keepers to report pest outbreaks to the nearest agricultural officer. Please comply within 7 days. The public is hereby informed to disregard rumours not issued through official channels.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003952,Security,PUBLIC NOTICE. NDMA urges farmers in arid areas to observe the road safety rules and avoid overspeeding. This advisory takes effect immediately. Further updates will be shared through official government platforms.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003953,Health,"The WHO Kenya reminds parents and caregivers to complete routine immunization for children under five. Please comply within 7 days. For accurate information, visit the official website and follow verified social media channels only.",,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003954,Agriculture,County Department of Agriculture: Traders are advised to follow grazing advisories during the drought period. Act before 7 April 2026 to avoid penalties. The public is hereby informed to disregard rumours not issued through official channels.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.95, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003955,Agriculture,"ADVISORY. KEPHIS warns cooperative members to report pest outbreaks to the nearest agricultural officer. Registration closes on 5 January 2026. For accurate information, visit the official website and follow verified social media channels only.",,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.71, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003956,Health,PUBLIC NOTICE. Kenya Red Cross warns health workers to register for SHA cover through official channels only. Please comply within 7 days. The public is hereby informed to disregard rumours not issued through official channels.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.87, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003957,Health,Social Health Authority: Pregnant women are advised to avoid unnecessary travel to affected areas. Deadline: 16 August 2026. Further updates will be shared through official government platforms.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.98, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003958,Security,"ALERT. NDMA warns motorists to observe the road safety rules and avoid overspeeding in Machakos County. This advisory takes effect immediately. For accurate information, visit the official website and follow verified social media channels only.",,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.95, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003959,Agriculture,PUBLIC NOTICE. NDMA urges traders to avoid fake fertiliser and buy only from licensed agrovets. Act before 5 March 2026 to avoid penalties. Failure to comply may attract penalties under applicable laws.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.87, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003960,Agriculture,KEPHIS: Farmers are advised to vaccinate livestock according to the county schedule. This advisory takes effect immediately. The public is hereby informed to disregard rumours not issued through official channels.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.87, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003961,Agriculture,County Department of Agriculture: Cooperative members are advised to plant drought-tolerant varieties recommended for this season. This advisory takes effect immediately. The public is hereby informed to disregard rumours not issued through official channels.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.87, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003962,Education,"ALERT. KNEC reminds school heads to confirm school placement results on the official portal in Garissa County. This advisory takes effect immediately. For accurate information, visit the official website and follow verified social media channels only.",,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.87, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003963,Agriculture,ADVISORY. KALRO warns traders to plant drought-tolerant varieties recommended for this season. Deadline: 9 April 2026. The public is hereby informed to disregard rumours not issued through official channels.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.87, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003964,Agriculture,The Ministry of Agriculture reminds traders to report pest outbreaks to the nearest agricultural officer. Act before 28 August 2026 to avoid penalties. Failure to comply may attract penalties under applicable laws.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.87, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003965,Agriculture,ALERT. KEPHIS requests traders to vaccinate livestock according to the county schedule in Kisumu County. This advisory takes effect immediately. Further updates will be shared through official government platforms.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003966,Health,"ALERT. WHO Kenya advises parents and caregivers to boil drinking water during the current advisory period in Machakos County. Please comply within 7 days. For accurate information, visit the official website and follow verified social media channels only.",,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003967,Agriculture,ADVISORY. Ministry of Agriculture warns traders to avoid fake fertiliser and buy only from licensed agrovets. Registration closes on 2 July 2026. Failure to comply may attract penalties under applicable laws.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003968,Security,NDMA: Residents are advised to evacuate low-lying areas when flood alerts are issued. Act before 18 July 2026 to avoid penalties. Further updates will be shared through official government platforms.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.98, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003969,Agriculture,County Department of Agriculture: Farmers are advised to report pest outbreaks to the nearest agricultural officer. Registration closes on 23 September 2026. Further updates will be shared through official government platforms.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003970,Health,ALERT. WHO Kenya requests health workers to boil drinking water during the current advisory period in Kiambu County. Please comply within 7 days. The public is hereby informed to disregard rumours not issued through official channels.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.87, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003971,Agriculture,"KALRO: Cooperative members are advised to follow grazing advisories during the drought period. This advisory takes effect immediately. For accurate information, visit the official website and follow verified social media channels only.",,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003972,Education,KUCCPS: Parents and guardians are advised to collect examination cards from designated centres only. This advisory takes effect immediately. The public is hereby informed to disregard rumours not issued through official channels.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.87, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003973,Agriculture,ADVISORY. KEPHIS warns traders to follow grazing advisories during the drought period. This advisory takes effect immediately. Failure to comply may attract penalties under applicable laws.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.71, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003974,Education,KNEC: School heads are advised to complete HELB loan applications before the deadline. Deadline: 28 March 2026. The public is hereby informed to disregard rumours not issued through official channels.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.98, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003975,Health,ALERT. County Department of Health urges parents and caregivers to register for SHA cover through official channels only in Turkana County. Deadline: 20 December 2026. Failure to comply may attract penalties under applicable laws.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.98, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003976,Agriculture,ADVISORY. NDMA warns farmers to report pest outbreaks to the nearest agricultural officer. Registration closes on 1 May 2026. Further updates will be shared through official government platforms.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.71, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003977,Education,"ALERT. KUCCPS urges parents and guardians to complete HELB loan applications before the deadline in Nairobi County. Registration closes on 27 May 2026. For accurate information, visit the official website and follow verified social media channels only.",,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.95, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003978,Agriculture,ADVISORY. Ministry of Agriculture warns farmers to follow grazing advisories during the drought period. Act before 8 April 2026 to avoid penalties. Further updates will be shared through official government platforms.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003979,Agriculture,PUBLIC NOTICE. KEPHIS advises livestock keepers to report pest outbreaks to the nearest agricultural officer. Registration closes on 3 February 2026. The public is hereby informed to disregard rumours not issued through official channels.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.71, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003980,Agriculture,"The Ministry of Agriculture reminds cooperative members to plant drought-tolerant varieties recommended for this season. This advisory takes effect immediately. For accurate information, visit the official website and follow verified social media channels only.",,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003981,Security,NTSA: Motorists are advised to use only designated crossing points during heavy rains. Deadline: 16 July 2026. The public is hereby informed to disregard rumours not issued through official channels.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.95, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003982,Security,The Kenya Wildlife Service reminds drivers to use only designated crossing points during heavy rains. Deadline: 1 October 2026. Further updates will be shared through official government platforms.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.87, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_003983,Security,PUBLIC NOTICE. NDMA urges farmers in arid areas to follow official weather advisories before travel. Registration closes on 27 July 2026. The public is hereby informed to disregard rumours not issued through official channels.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
