PSA_ID,Domain,English,Kiswahili,Target_Languages,Source,Org,Date,Metadata
PSA_00279,Governance,"Alice Wahome, Seeks Support for the Mediation Centre April 20, 2026 by Comms Team 97 Blog , Featured , Press Release , Statement , Story OPINION: What Can We Do to Ensure Women Thrive in the Police Service?",,{'Kikuyu': None},https://fidakenya.org/category/press-release,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00280,Governance,"July 22, 2025 by Comms Team 98 Featured , Press Release , Report , Statement JOINT STATEMENT: Statement on the Aftermath of the Saba Saba demonstrations and Ngong Investigative Findings.",,{'Kikuyu': None},https://fidakenya.org/category/press-release,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00281,Governance,"July 15, 2025 by Comms Team 3 Blog , Featured , Press Release , Statement PRESS STATEMENT: FIDA-Kenya Call for Accountability and Justice Following Recent Protest Killings and Sexual Violence in Kenya.",,{'Kikuyu': None},https://fidakenya.org/category/press-release,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00282,Governance,"Pro Bono Lawyers volunteer their services especially in the hard to reach areas, and on matters where clients do not strictly meet the criteria for free legal services.",,{'Kikuyu': None},https://fidakenya.org/access-to-justice/,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00283,Governance,"Should the invited party accept a meeting and schedule of a session, a trained and certified mediator will be engaged as the third party and a mediation session is conducted.",,{'Kikuyu': None},https://fidakenya.org/access-to-justice/,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00284,Governance,"Alice Wahome, Seeks Support for the Mediation Centre April 20, 2026 by Comms Team 97 Blog , Featured , Press Release , Statement , Story OPINION: What Can We Do to Ensure Women Thrive in the Police Service?",,{'Kikuyu': None},https://fidakenya.org/category/press-release/,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00285,Governance,"July 22, 2025 by Comms Team 98 Featured , Press Release , Report , Statement JOINT STATEMENT: Statement on the Aftermath of the Saba Saba demonstrations and Ngong Investigative Findings.",,{'Kikuyu': None},https://fidakenya.org/category/press-release/,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00286,Governance,"July 15, 2025 by Comms Team 3 Blog , Featured , Press Release , Statement PRESS STATEMENT: FIDA-Kenya Call for Accountability and Justice Following Recent Protest Killings and Sexual Violence in Kenya.",,{'Kikuyu': None},https://fidakenya.org/category/press-release/,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00287,Governance,"Alice Wahome, Seeks Support for the Mediation Centre April 20, 2026 by Comms Team 97 Blog , Featured , Press Release , Statement , Story OPINION: What Can We Do to Ensure Women Thrive in the Police Service?",,{'Kikuyu': None},https://fidakenya.org/category/press-release,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00288,Governance,"July 22, 2025 by Comms Team 98 Featured , Press Release , Report , Statement JOINT STATEMENT: Statement on the Aftermath of the Saba Saba demonstrations and Ngong Investigative Findings.",,{'Kikuyu': None},https://fidakenya.org/category/press-release,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00289,Governance,"July 15, 2025 by Comms Team 3 Blog , Featured , Press Release , Statement PRESS STATEMENT: FIDA-Kenya Call for Accountability and Justice Following Recent Protest Killings and Sexual Violence in Kenya.",,{'Kikuyu': None},https://fidakenya.org/category/press-release,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00290,Governance,Membership Registration | FIDA Kenya Membership Registration Membership Registration Please enable JavaScript in your browser to complete this form.,,{'Kikuyu': None},https://fidakenya.org/membership-registration/,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00291,Governance,Please enable JavaScript in your browser to complete this form.,,{'Kikuyu': None},https://fidakenya.org/membership-registration/,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00292,Governance,"Through a thorough analysis of key policy informing instruments, we invest in capturing ways in which these national and regional priorities must promote women’s right to be fully and meaningfully realised.",,{'Kikuyu': None},https://fidakenya.org/knowledge-management/,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00293,Governance,"Public relations and communications FIDA-Kenya continuously engages varied media outlets to ensure prime placement of the organizations’ activities, and its position on key gender-related social and national issues.",,{'Kikuyu': None},https://fidakenya.org/knowledge-management/,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00294,Governance,"Both men and women are equal and must be treated with utmost dignity, equality, and respect.",,{'Kikuyu': None},https://fidakenya.org/women-and-governance/,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00295,Governance,"Going forward, FIDA-Kenya endeavours to remain vigilant in this space to ensure that the women workers remain empowered both at the individual and collective level.",,{'Kikuyu': None},https://fidakenya.org/women-and-governance/,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00296,Governance,There was optimism that there would be sufficient mobilizations to ensure the Bill was passed.,,{'Kikuyu': None},https://fidakenya.org/women-and-governance/,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00297,Health,"Statement Archives | FIDA Kenya Statement Statement 97 Blog , Featured , Press Release , Statement , Story OPINION: What Can We Do to Ensure Women Thrive in the Police Service?",,{'Kikuyu': None},https://fidakenya.org/category/statement/,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00298,Governance,"July 23, 2025 by Comms Team 98 Featured , Press Release , Report , Statement JOINT STATEMENT: Statement on the Aftermath of the Saba Saba demonstrations and Ngong Investigative Findings.",,{'Kikuyu': None},https://fidakenya.org/category/statement/,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00299,Governance,"July 15, 2025 by Comms Team 3 Blog , Featured , Press Release , Statement PRESS STATEMENT: FIDA-Kenya Call for Accountability and Justice Following Recent Protest Killings and Sexual Violence in Kenya.",,{'Kikuyu': None},https://fidakenya.org/category/statement/,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00300,Education,"Similarly, the organization conducts education and advocacy programs that positively impact on structural, institutional, and legal reforms within Kenya to ensure gender sensitivity and responsiveness.",,{'Kikuyu': None},https://fidakenya.org/how-we-work/,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00301,Governance,"Alice Wahome, Seeks Support for the Mediation Centre April 20, 2026 by Comms Team 97 Blog , Featured , Press Release , Statement , Story OPINION: What Can We Do to Ensure Women Thrive in the Police Service?",,{'Kikuyu': None},https://fidakenya.org/category/story,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00302,Governance,"Alice Wahome, Seeks Support for the Mediation Centre April 20, 2026 by Comms Team 97 Blog , Featured , Press Release , Statement , Story OPINION: What Can We Do to Ensure Women Thrive in the Police Service?",,{'Kikuyu': None},https://fidakenya.org/category/story,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00303,Health,"Mental health interventions must be rooted in dignity, consent, and patient autonomy.",,{'Kikuyu': None},https://fidakenya.org/2025/07/23/press-statement-statement-on-the-tragic-death-of-susan-njoki-the-ceo-and-founder-of-toto-touch,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00304,Governance,Njoki should have been protected from physical and mental abuse and any form of exploitation.,,{'Kikuyu': None},https://fidakenya.org/2025/07/23/press-statement-statement-on-the-tragic-death-of-susan-njoki-the-ceo-and-founder-of-toto-touch,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00305,Health,The law requires that a health care provider must obtain written consent from a person with mental illness before administering any treatment.,,{'Kikuyu': None},https://fidakenya.org/2025/07/23/press-statement-statement-on-the-tragic-death-of-susan-njoki-the-ceo-and-founder-of-toto-touch,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00306,Governance,"The Office of the Director of Public Prosecutions (ODPP) must also ensure that all individuals and institutions involved, including any medical professionals who may have violated their duty of care, are successfully prosecuted.",,{'Kikuyu': None},https://fidakenya.org/2025/07/23/press-statement-statement-on-the-tragic-death-of-susan-njoki-the-ceo-and-founder-of-toto-touch,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00307,Governance,The Kenya Medical Practitioners and Dentists Council (KMPDC) must also step in and conduct a comprehensive investigation on liability on the part of Chiromo Hospital Group.,,{'Kikuyu': None},https://fidakenya.org/2025/07/23/press-statement-statement-on-the-tragic-death-of-susan-njoki-the-ceo-and-founder-of-toto-touch,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00308,Governance,"Her life and legacy as a passionate advocate for women and children must not be forgotten, and justice must prevail.",,{'Kikuyu': None},https://fidakenya.org/2025/07/23/press-statement-statement-on-the-tragic-death-of-susan-njoki-the-ceo-and-founder-of-toto-touch,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00309,Governance,Christine Kungu FIDA-Kenya Chairperson FIDA-Kenya Media Contact: Mark Owuor Otieno – owuorm@fidakenya.org Share: Comments (4) Leave A Comment Your Comment All comments are held for moderation.,,{'Kikuyu': None},https://fidakenya.org/2025/07/23/press-statement-statement-on-the-tragic-death-of-susan-njoki-the-ceo-and-founder-of-toto-touch,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00310,Governance,"https://www.binance.com/register?ref=IHJUI7TF binance anm""alningsbonus July 25, 2026 Thanks for sharing.",,{'Kikuyu': None},https://fidakenya.org/2025/07/23/press-statement-statement-on-the-tragic-death-of-susan-njoki-the-ceo-and-founder-of-toto-touch,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00311,Health,"Mental health interventions must be rooted in dignity, consent, and patient autonomy.",,{'Kikuyu': None},https://fidakenya.org/2025/07/23/press-statement-statement-on-the-tragic-death-of-susan-njoki-the-ceo-and-founder-of-toto-touch,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00312,Governance,Njoki should have been protected from physical and mental abuse and any form of exploitation.,,{'Kikuyu': None},https://fidakenya.org/2025/07/23/press-statement-statement-on-the-tragic-death-of-susan-njoki-the-ceo-and-founder-of-toto-touch,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00313,Health,The law requires that a health care provider must obtain written consent from a person with mental illness before administering any treatment.,,{'Kikuyu': None},https://fidakenya.org/2025/07/23/press-statement-statement-on-the-tragic-death-of-susan-njoki-the-ceo-and-founder-of-toto-touch,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00314,Governance,"The Office of the Director of Public Prosecutions (ODPP) must also ensure that all individuals and institutions involved, including any medical professionals who may have violated their duty of care, are successfully prosecuted.",,{'Kikuyu': None},https://fidakenya.org/2025/07/23/press-statement-statement-on-the-tragic-death-of-susan-njoki-the-ceo-and-founder-of-toto-touch,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00315,Governance,The Kenya Medical Practitioners and Dentists Council (KMPDC) must also step in and conduct a comprehensive investigation on liability on the part of Chiromo Hospital Group.,,{'Kikuyu': None},https://fidakenya.org/2025/07/23/press-statement-statement-on-the-tragic-death-of-susan-njoki-the-ceo-and-founder-of-toto-touch,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00316,Governance,"Her life and legacy as a passionate advocate for women and children must not be forgotten, and justice must prevail.",,{'Kikuyu': None},https://fidakenya.org/2025/07/23/press-statement-statement-on-the-tragic-death-of-susan-njoki-the-ceo-and-founder-of-toto-touch,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00317,Governance,Christine Kungu FIDA-Kenya Chairperson FIDA-Kenya Media Contact: Mark Owuor Otieno – owuorm@fidakenya.org Share: Comments (4) Leave A Comment Your Comment All comments are held for moderation.,,{'Kikuyu': None},https://fidakenya.org/2025/07/23/press-statement-statement-on-the-tragic-death-of-susan-njoki-the-ceo-and-founder-of-toto-touch,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00318,Governance,"https://www.binance.com/register?ref=IHJUI7TF binance anm""alningsbonus July 25, 2026 Thanks for sharing.",,{'Kikuyu': None},https://fidakenya.org/2025/07/23/press-statement-statement-on-the-tragic-death-of-susan-njoki-the-ceo-and-founder-of-toto-touch,FIDA Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00319,Security,Cash transfers Emergencies Monitoring Social Protection Grenada 24 July 2026 Asset Impact Monitoring from Space: Report WFPs Asset Impact Monitoring from Space report for Pakistan summarizes 2025 satellite checks of Food Assistance for Assets.,,{'Kikuyu': None},https://www.wfp.org/publications,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00320,Health,"Emergencies Ukraine 21 July 2026 The State of Food Security and Nutrition in the World (SOFI) Report Global hunger declined for a third consecutive year in 2025, demonstrating that progress is possible.",,{'Kikuyu': None},https://www.wfp.org/publications,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00321,Health,"However, the improvements remain fragile, unevenly distributed and insufficient to achieve the Sustainable Development Goals by 2030, according to The State of Food Security and Nutrition in the World 2026 (SOFI 2026) report, released by five UN agencies including WFP.",,{'Kikuyu': None},https://www.wfp.org/publications,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00322,Security,Cash transfers Anticipatory Action Climate services Country strategic planning Partnerships 9 July 2026 Annual Report: Strategic Advisory Panel on Impact Evaluation 2025 This annual report outlines progress made towards implementing WFP's Impact Evaluation Strategy in 2025.,,{'Kikuyu': None},https://www.wfp.org/publications,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00323,Security,"The Strategic Advisory Panel (SAP) plays a key role in providing external experience as WFP implements the Impact Evaluation Strategy, fine-tuning its progress in light of evolving external contexts and emerging lessons.",,{'Kikuyu': None},https://www.wfp.org/publications,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00324,Security,Learn more Contribution and funding reports Publications WFP Annual Review 2025 24 June 2026 WFP Global Outlook 7 July 2026 WFP Annual Report on Flexible Funding 2024 26 June 2025 Show more Related topics Search Advanced search,,{'Kikuyu': None},https://www.wfp.org/funding-and-donors,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00325,Security,It sets out a clear structure to measure and report on the organization’s achievements.,,{'Kikuyu': None},https://www.wfp.org/performance-management-accountability,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00326,Security,"Our performance management and accountability work Planning To ensure our initiatives meet the needs of the countries we work in, each country office designs a multi-year country strategic plan.",,{'Kikuyu': None},https://www.wfp.org/performance-management-accountability,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00327,Security,"Each country office produces an annual country report, which links resources to results and assesses progress against the country strategic outcomes.",,{'Kikuyu': None},https://www.wfp.org/performance-management-accountability,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00328,Security,"At the corporate level, WFP reports on its performance in its annual performance report.",,{'Kikuyu': None},https://www.wfp.org/performance-management-accountability,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00329,Security,The annual performance report is approved by WFP’s Executive Board and guides senior-management decision making.,,{'Kikuyu': None},https://www.wfp.org/performance-management-accountability,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00330,Security,"Our work | World Food Programme Skip to main content We prevent and fight hunger Our early-warning systems, ready-to-deploy emergency workforce and global footprint enable WFP to be a first responder when disaster strikes.",,{'Kikuyu': None},https://www.wfp.org/our-work,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00331,Security,"With women representing more than half of the people we serve, WFP works to ensure that food assistance policies and programmes create conditions that advance gender equality and women’s empowerment.",,{'Kikuyu': None},https://www.wfp.org/our-work,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00332,Security,"We enhance economies and food systems WFP is the largest provider of cash assistance in the humanitarian community, working with wholesalers and retailers to increase food availability and ensure fair prices.",,{'Kikuyu': None},https://www.wfp.org/our-work,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00333,Security,"We do this by helping countries secure money from donors, promoting South–South and triangular cooperation , investing in early-warning and preparedness systems for climate change and other threats, and providing technical advice and operational support to strengthen social protection systems.",,{'Kikuyu': None},https://www.wfp.org/our-work,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00334,Security,"We ensure the right person receives the right benefit via our cloud-based platform, SCOPE, while using blockchain and real-time data to improve the coordination and delivery of assistance across the humanitarian sector.",,{'Kikuyu': None},https://www.wfp.org/our-work,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00335,Security,All system-wide responses to sudden and significant changes to a humanitarian situation (a Level 3 emergency) should trigger an inter-agency evaluation within the first year.,,{'Kikuyu': None},https://www.wfp.org/independent-evaluation,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00336,Security,"To ensure that we remain fit for purpose, we carry out periodic independent evaluations.",,{'Kikuyu': None},https://www.wfp.org/who-we-are,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00337,Security,The ACRs fulfil a contractual agreement with donors and contribute to WFP’s annual corporate statistics and Annual Performance Report.,,{'Kikuyu': None},https://www.wfp.org/annual-country-reports-2025,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00338,Security,"For previous years' Annual Country Reports and Standard Project Reports, please visit the Operations Database or select the year from the links below.",,{'Kikuyu': None},https://www.wfp.org/annual-country-reports-2025,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00339,Security,"Get involved | World Food Programme Skip to main content You can help end hunger There should be no room for hunger in our world, and we all can play a part.",,{'Kikuyu': None},https://www.wfp.org/get-involved,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00340,Security,"The support is designed to help families meet immediate needs, protect livelihoods and avoid deeper crisis as rains continue.",,{'Kikuyu': None},https://www.wfp.org/news,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00341,Security,Cash transfers Emergencies Monitoring Social Protection Grenada 24 July 2026 Asset Impact Monitoring from Space: Report WFPs Asset Impact Monitoring from Space report for Pakistan summarizes 2025 satellite checks of Food Assistance for Assets.,,{'Kikuyu': None},https://www.wfp.org/publications,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00342,Health,"Emergencies Ukraine 21 July 2026 The State of Food Security and Nutrition in the World (SOFI) Report Global hunger declined for a third consecutive year in 2025, demonstrating that progress is possible.",,{'Kikuyu': None},https://www.wfp.org/publications,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00343,Health,"However, the improvements remain fragile, unevenly distributed and insufficient to achieve the Sustainable Development Goals by 2030, according to The State of Food Security and Nutrition in the World 2026 (SOFI 2026) report, released by five UN agencies including WFP.",,{'Kikuyu': None},https://www.wfp.org/publications,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00344,Security,Cash transfers Anticipatory Action Climate services Country strategic planning Partnerships 9 July 2026 Annual Report: Strategic Advisory Panel on Impact Evaluation 2025 This annual report outlines progress made towards implementing WFP's Impact Evaluation Strategy in 2025.,,{'Kikuyu': None},https://www.wfp.org/publications,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00345,Security,"The Strategic Advisory Panel (SAP) plays a key role in providing external experience as WFP implements the Impact Evaluation Strategy, fine-tuning its progress in light of evolving external contexts and emerging lessons.",,{'Kikuyu': None},https://www.wfp.org/publications,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00346,Security,"Report misconduct or wrongdoing WFP supports employees, contractors and others to confidentially report abuse, fraud, waste or mismanagement.",,{'Kikuyu': None},https://www.wfp.org/internal-audit-investigations,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00347,Security,File a report Our work Investigations The Office of Inspections and Investigations conducts investigations into alleged misconduct or wrongdoing involving WFP employees or WFP partners.,,{'Kikuyu': None},https://www.wfp.org/internal-audit-investigations,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00348,Security,"Advisory services are consulting activities aimed at improving the management of risks, add value and strengthen WFP’s operations.",,{'Kikuyu': None},https://www.wfp.org/internal-audit-investigations,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00349,Security,Related WFP policies Code of Conduct Anti-Fraud and Anti-Corruption Protection from Sexual Exploitation and Abuse Protection against Retaliation Reports and publications Audit reports Inspector General's Annual Report Related topics Search Advanced search,,{'Kikuyu': None},https://www.wfp.org/internal-audit-investigations,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00350,Security,"The Ethics Office guides employees to think through the different ethical dilemmas they may face and encourages them to report potential issues, without fear of retaliation.",,{'Kikuyu': None},https://www.wfp.org/ethical-culture,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00351,Security,"Our aim is to empower them to make ethical decisions that do not harm themselves, the people we serve or WFP.",,{'Kikuyu': None},https://www.wfp.org/ethical-culture,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00352,Security,"Climate extremes WFP employs anticipatory action programmes, using early-warning systems to preemptively respond to extreme weather events and safeguard communities.",,{'Kikuyu': None},https://www.wfp.org/ending-hunger,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00353,Governance,"In this role, he leads WFP’s work in assessment and analysis, programme and policy design, and supply chain to ensure WFP delivers on its mandate of saving lives and changing lives.",,{'Kikuyu': None},https://www.wfp.org/governance-and-leadership,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00354,Security,WFP is deploying artificial intelligence to help ensure food assistance reaches the right people and in the right amounts.,,{'Kikuyu': None},https://www.wfp.org/stories,World Food Programme Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00355,Security,Submit Close Close Close Facebook This field is for validation purposes and should be left unchanged.,,{'Kikuyu': None},https://www.actionagainsthunger.org/global-impact/where-we-work/asia,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00356,Security,Submit Close Close Close Instagram This field is for validation purposes and should be left unchanged.,,{'Kikuyu': None},https://www.actionagainsthunger.org/the-hunger-crisis/the-causes-of-hunger/inequity/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00357,Security,Meet our Board Our Advisory Council Action Against Hunger’s Advisory Council is a group of leaders who are lending their expertise to help us save more lives and end global hunger.,,{'Kikuyu': None},https://www.actionagainsthunger.org/who-we-are/leadership/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00358,Security,Meet our Advisory Council Where we work Action Against Hunger reaches 26.5 million people a year in more than 55 countries.,,{'Kikuyu': None},https://www.actionagainsthunger.org/who-we-are/leadership/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00359,Security,"We do not have enough food - just a bit of rice, wheat, and flour, nothing else.",,{'Kikuyu': None},https://www.actionagainsthunger.org/the-hunger-crisis/world-hunger-facts/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00360,Security,"Action Against Hunger experts are available for comment on the report’s key findings, what they mean for vulnerable communities, and the urgent actions needed to strengthen food security in the years ahead.",,{'Kikuyu': None},https://www.actionagainsthunger.org/global-impact/story/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00361,Security,"For Action Against Hunger, these forecasts serve as a warning: the humanitarian consequences could be severe in contexts already weakened by conflict, economic crises and climate change.",,{'Kikuyu': None},https://www.actionagainsthunger.org/global-impact/story/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00362,Security,Close Close Close X/Twitter This field is for validation purposes and should be left unchanged.,,{'Kikuyu': None},https://www.actionagainsthunger.org/global-impact/story/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00363,Security,X/Twitter This field is for validation purposes and should be left unchanged.,,{'Kikuyu': None},https://www.actionagainsthunger.org/location/europe/ukraine/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
