pair_id,psa_id,Domain,source_lang,target_lang,source_text,target_text,method,confidence,verified,auto_qc_pass,Source,Metadata,split
opus_en_sw_000526,,General,en,sw,"Meaning, check out all the candidates from your area before you decide who to vote for.","Inamaanisha, chunguza wagombea wote kutoka katika eneo lako kabla ya kuamua ni nani wa kumpigia kura.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_001140,,General,en,sw,"Trevor Snapp, a documentary photographer living in Kampala, was at Mulago Hospital, where many of the victims were taken, after the bombings. He writes:","Trevor Snapp, ambaye ni mpiga picha mtengeneza makala za maoni na anayeishi Kampala, alikwenda Hospitali ya Mulago, mahali ambapo waathirika wengi wa mabomu hayo walipelekwa mara baada ya milipuko. anaandika:",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.25, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.25, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_000865,,General,en,sw,"Chimombo has since mid-December 2009 been seen sitting next to Mutharika, a position reserved for high government officials and trusted pals.","Kuanzia katikati ya mwezi Disemba 2009 Chimombo amekuwa akiketi pembeni ya Mutharika, nafasi inayotengwa kwa maofisa wa juu serikalini na maswahiba wanaoaminiwa.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.048, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.048, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_000637,,General,en,sw,"In December of 2006 Sheikh Sharif Sheikh Ahmed, currently only-in-name president of the Transitional Federal Government of Somalia, was on the run from the Ethiopian army, the CIA, and the U.S. Rangers.","Mwezi Desemba 2006, Sheikh Sharif Sheikh Ahmed, ambaye hivi sasa ni rais-kwa-jina-tu wa Serikali ya Mpito ya Shirikisho la Somalia, alikuwa analikimbia jeshi la Ethiopia, CIA, pamoja na wanamgambo wa Marekani.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.969, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.969, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_000397,,General,en,sw,"Despite the fact that most of these are actually Indian elites, owners of chains of businesses and are wealthy themselves – they love to point out that I must be wealthy.","Licha ya ukweli kwamba wengi wao katika hawa ni Wahindi wa hali ya juu, wanaomiliki biashara nyingi na wao wenyewe ni matajiri - wanapenda sana kunieleza kwamba kwa vyovyote mimi pia lazima niwe mtu tajiri.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.129, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.129, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_001456,,General,en,sw,"The MMD government tried to suppress the release of poll results when it became apparent that things were not going their way but netizens where clearly a step ahead releasing the results on Twitter, Facebook and social networks.","Serikali ya MMD ilijaribu kuzuia tmatokeo ya kura pale ilipokwa wazi kuwa mambo yalikuwa hayaendi njia yao lakini watumiaji wa mtandao waliokuwa hatua moja mbele walitoa matokeo kwa njia ya twita, Facebook na mitandao ya kijamii.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.947, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.947, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_001141,,General,en,sw,"Therefore, it came as no surprise that the trial and subsequent conviction Jackie Selebi, former national police commissioner and ex-president of Interpol, would draw a great deal of attention.","Kwa hiyo, ilitokea kwa kutarajiwa kwamba mashitaka na hatimaye kuhukumiwa kwa Jackie Selebi, former Mkuu wa Jeshi la Polisi wa Taifa na Rais wa zamani wa Polisi wa Kimataifa (Interpol), kungevutia hisia za wengi.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.172, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.172, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_000123,,General,en,sw,"Although the government promises them better access to jobs, education, and health care in these villages, Human Rights Watch researchers found little or no evidence of these services.","Ingawa serikali imewaahidi kupatikana kwa ajira, elimu, na huduma za afya katika vijiji hivi. Watafiti wa Shirika la Kutetea Haki za Binadamu (Human Rights Watch) hawajapata ushahidi au wamepata ushahidi mdogo tu wa kuwapo kwa huduma hizi.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.321, ""glossary_preservation"": 1.0, ""psaish_score"": 2, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.321, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_000238,,General,en,sw,"The HJRA hospital of Antananarivo, which is the largest health care centre in Madagascar, was chosen for this partnership, but the HJRA officials forgot to inform the public of this fact.","Hospitali ya HJRA jijini Antananarivo, ambayo ni kituo kikuu cha afya nchini Madagaska, kilichaguliwa kwa ushirikiano huo, lakini maafisa wa HJRA walisahau kuwajulisha watu ukweli huu.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.839, ""glossary_preservation"": 1.0, ""psaish_score"": 2, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.839, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_002282,,General,en,sw,"Park, addressing ""those rumors spreading via social media"", said ""if the government let these things happen, it will bring chaos nationwide"" and added ""bear in mind that the authorities need to react fast and aggressively, and preemptively against those groups trying to distort the situations"".","Park, akiwalenga ""uvumi ule unaosambaa kupitia mitandao ya kijamii"", alisema ""kama serikali ikiachia mambo haya yakaendelea, itakuwa ghasia nchi nzima"" na kuongeza ""kumbukeni mamlaka za nchi zinahitaji kuchukua hatua kwa haraka sana na kwa hisia zinazotakikana dhidi makundi yale yanayoharibu hali ya hewa"".",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.956, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.956, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_002480,,General,en,sw,The government asked for an immediate evacuation of the entire coastline as the first waves hit Iquique.,Serikali iliwaomba wananchi kuondoka eneo lote la pwani kufuatia mawimbi ya kwanza ya bahari yalifika eneo la Iquique.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.059, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.059, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_001989,,General,en,sw,"The protest, despite being peaceful and rather small (a few hundreds of protesters) was met with an unusually high level of random police brutality.","Maandamano hayo, licha ya kuwa na amani na kuwa na madogo (yakiwa na mamia kadhaa tu ya waandamanaji) yalikumbana na kiwango cha juu kabisa cha ukatili wa polisi usio wa kawaida.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.292, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.292, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_000241,,General,en,sw,"China has promised special administrative region Hong Kong, which enjoys certain autonomy from the mainland, a direct vote in the 2017 chief executive election, but pro-democracy activists maintain the nominating committee undermines the people's right to choose their leader.","China imeuahidi mkoa maalum wa kiutawala wa Hong Kong, ambao una uhuru wa aina fulani kutoka serikali kuu, uwezo wa moja kw amoja kupiga kura kwenye uchaguzi wa 2017 kmchagua kiongozi mkuu wa jimbo hilo, lakini wanaharakati wa demokrasia wanashikilia msimamo wao kwamba kamati ya uteuzi inapunguza haki za watu kumchagua kiongozi wao.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.359, ""glossary_preservation"": 1.0, ""psaish_score"": 2, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.359, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_002051,,General,en,sw,Analysts believe that the arrest of Arroz has increased the participation of health professionals in the strike.,Wachambuzi wanaamini kwamba kukamatwa kwa Arroz kulichochea ushiriki wa wafanyakazi zaidi wa afya katika mgomo huo.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.941, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.941, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_002500,,General,en,sw,"A South Korean ferry heading to a resort island sank on April 16, 2014 with hundreds of passengers, including 325 high school students, on board.","Feri ya Korea Kusini iliyokuwa inaelekea kwenye kisiwa cha mapumziko ilizama mnamo Aprili 16, 2014 na mamia ya abiria, ikiwa ni pamoja na wanafunzi 325 wa shule ya sekondari waliokuwemo.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.2, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.2, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_001991,,General,en,sw,There are a number of female and male detainees in Jerusalem. #j14 Police keep arresting people and piling them into police vans.,Polisi wanaendelea kuwakamata watu na kuwajaza katika magari yao yapolisi.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.455, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.455, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_001094,,General,en,sw,A blogger at Hope Blog says that we should not consider Mandela Day a holiday:,Mwanablogu katika Hope Blog anasema kwamba tuamue kuifanya siku ya Mandela kuwa Siku ya Mapumziko:,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_001483,,General,en,sw,Protesters sitting outside the election hall. Image by Flickr user inmediahk (CC BY-NC).,Waandamanaji wakiwa wameketi nje ya ukumbi wa uchaguzi.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.615, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.615, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_001019,,General,en,sw,The empirical results and commentary indicate a rare rebuke of the traditional employment system by the Government.,Matokeo na Maoni yanayopimika yanaashiria uwepo mdogo sana wa uzuiaji unaofanywa na serikali wa mfumo wa ajira wa kimapokeo.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.118, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.118, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_000129,,General,en,sw,"We have taken this decision in order to protect the food security of the country and also to ensure that small-scale farmers are not discouraged from producing the crop in subsequent years… To ensure that Zambian maize is competitive on the international markets, the Government will ensure that production costs are reduced through, among other strategies, the provision of agricultural extension training and transportation for mobility to extension workers with a view to increasing productivity among the small-scale farmers.","Tumechukua uamuzi ili kulinda usalama wa chakula katika nchi na pia kuhakikisha kwamba wakulima wadogo hawakatishwi tamaa kuzalisha mazao katika miaka ijayo…kuhakikisha mahindi yanayolimwa Zambia yanakuwa na ushindani vya kutosha katika soko la kimataifa. Serikali itahakikisha gharama za uzalishaji zinapungua kupitia, pamoja na mikakati mingine, mafunzo ya huduma za ugavi wa kilimo na usafiri kwa ajili ya wafanyakazi wa mafunzo hayo kwa mtazamo wa kuongeza uzalishaji miongoni mwa wakulima wadogo.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.886, ""glossary_preservation"": 1.0, ""psaish_score"": 2, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.886, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_001084,,General,en,sw,Getting knickers in a twist is what people do best and what they should be doing is sitting back and looking at the logical:,"(Kufunga funga nguo za ndani) Kufanya mambo yawe magumu ndio kile ambacho watu wanaweza kukifanya vizuri zaidi, lakini kile wanachotakiwa kufanya ni kukaa chini na kuiangalia mantiki:",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.125, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.125, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_000450,,General,en,sw,I would like to thank the government for reminding us that Bahrain is still a new version of a third word country where freedom is something to talk about but not to experience.,Ninapenda kuishukuru serikali kwa kutukumbusha kwamba Bahrain ni toleo jipya la nchi za dunia ya tatu ambako uhuru ni jambo linaloongelewa tu lakini halipo.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.727, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.727, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_000899,,General,en,sw,He should be made to resign for encouraging people to damage our democracy with political violence.,Ni lazima alazimishwe kujiuzulu kwa kuwataka watu kuharibu demokrasia yetu kwa vurugu za kisiasa.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.875, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.875, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_001795,,General,en,sw,"Ko Htike wrote with the view that the riot was not a religious clash, thereby asserting that the OIC should not shape the situation to be one.","Ko Htike aliandika akiwa na mtazamo kuwa fujo hazikutokana na vurugu za kidini, hivyo hali inajieleza wazi kuwa OIC haipaswi kubadili hali kuwa la uelekeo mmoja.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.963, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.963, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_001913,,General,en,sw,"@jenanmoussa: While I was w/ him, father found slippers of a child & handful of hair ( woman's hair) under rubble.","@jenanmoussa: Wakati nikiwa nae, baba huyo alipata malapa ya mwanae na nywele kidogo (za kike) chini ya jabali hilo.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.905, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.905, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_000404,,General,en,sw,"Though this is not the first of such projects in South Africa, organizers say it's the largest use ever of mobile phones for sending health information.","Japo huu sio mradi wa kwanza wa aina hii huko Afrika ya Kusini, waandaaji wanasema haya ni matumizi makubwa zaidi ya simu za viganjani yaliyowahi kujaribiwa ili kutuma taarifa za afya.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.192, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.192, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_000752,,General,en,sw,"Policy, given to a policy maker, government official or NGO leader who has made a notable contribution in the field","Sera, itatolewa kwa mtengeneza sera, ofisa wa serikali au kiongozi wa Asasi Isiyo ya Kiserikali ambaye ametoa mchango unaotambulika katika nyanja",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.05, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.05, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_001735,,General,en,sw,Ehab Abu al-Nada had left school and used to work for 13 hours a day for just 30 shekels (about US$ 7.4) in order to help his father with family expenses.,Ehab Abu al-Nada aliacha kuendelea na masomo na badala yake alikuwa akifanya kazi kwa takribani masaa 13 kila siku ili kujipatia ujira wa shekel 13 tu (karibu sawa na dola za kimarekani 7.4) ili aweze kumsaidia baba yake kuihudumia familia yao.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.323, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.323, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_000351,,General,en,sw,"We will no longer settle for speeches, thought and prayers, from the police force and government funded with taxpayers’ money.","Hatutaacha kuzungumza, kufikiria na maombi dhidi ya nguvu za askari polisi na serikali ambavyo vinatumia fedha za walipa kodi.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.95, ""glossary_preservation"": 1.0, ""psaish_score"": 2, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.95, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_000627,,General,en,sw,"I think it should be done across the board, even at work places top management sharing the same toilets!","Nadhani inatakiwa kufanyika pote, hata kwenye maeneo ya kazi ya utawala wa juu watumie vyoo hivyo hivyo!",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.895, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.895, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_001354,,General,en,sw,"One press conference was cancelled when the landlord of Janeer, the bar in which it was supposed to take place, was pressurised by police.","Mkutano mmoja na waandishi wa habari ulisitishwa baada ya mmiliki wa Janeer, mgahawa ambamo mkutano huo ulikuwa ufanyike, kushinikizwa na polisi.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.875, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.875, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_000567,,General,en,sw,"He says Karoubi and Moussavi who wanted to change situation in country, should start now.","Anasema kuwa Karoubi na Mousavi walitaka kubadili hali nchini, na inawabidi waanze sasa.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.867, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.867, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_000420,,General,en,sw,"“Hopefully the Government has learned all the lessons so that future floods will be less disruptive, not only in Bau but throughout Sarawak and if possible Malaysia.","""Ninatuamini kuwa serikali imeweza kujifunza na kwamba mafuriko yatakayotokea hapo baadaye hatakuwa na madhara, siyo tu katika wilaya ya Bau bali pia katika Sarawak yote na ikiwezekana Malaysia yote.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.074, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.074, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
opus_en_sw_002188,,General,en,sw,"What if your government created a law that could protect these rights, rather than threatening them?","Vipi kama serikali yako ingetunga sheria ambayo ingeweza kulinda haki hizi, badala ya kuzitishia?",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.875, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.875, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",test
